-0.320, 1.157e-4
-0.319, 1.163e-4
-0.318, 1.164e-4
-0.317, 1.175e-4
-0.316, 1.182e-4
-0.315, 1.180e-4
-0.314, 1.192e-4
-0.313, 1.203e-4
-0.312, 1.199e-4
-0.311, 1.208e-4
-0.310, 1.213e-4
-0.309, 1.218e-4
-0.308, 1.230e-4
-0.307, 1.243e-4
-0.306, 1.240e-4
-0.305, 1.251e-4
-0.304, 1.251e-4
-0.303, 1.260e-4
-0.302, 1.266e-4
-0.301, 1.274e-4
-0.300, 1.281e-4
-0.299, 1.281e-4
-0.298, 1.289e-4
-0.297, 1.296e-4
-0.296, 1.294e-4
-0.295, 1.305e-4
-0.294, 1.314e-4
-0.293, 1.314e-4
-0.292, 1.324e-4
-0.291, 1.324e-4
-0.290, 1.328e-4
-0.289, 1.338e-4
-0.288, 1.341e-4
-0.287, 1.350e-4
-0.286, 1.349e-4
-0.285, 1.354e-4
-0.284, 1.361e-4
-0.283, 1.365e-4
-0.282, 1.373e-4
-0.281, 1.384e-4
-0.280, 1.379e-4
-0.279, 1.389e-4
-0.278, 1.395e-4
-0.277, 1.398e-4
-0.276, 1.407e-4
-0.275, 1.410e-4
-0.274, 1.409e-4
-0.273, 1.421e-4
-0.272, 1.423e-4
-0.271, 1.428e-4
-0.270, 1.433e-4
-0.269, 1.441e-4
-0.268, 1.450e-4
-0.267, 1.450e-4
-0.266, 1.453e-4
-0.265, 1.462e-4
-0.264, 1.460e-4
-0.263, 1.471e-4
-0.262, 1.476e-4
-0.261, 1.476e-4
-0.260, 1.486e-4
-0.259, 1.486e-4
-0.258, 1.491e-4
-0.257, 1.503e-4
-0.256, 1.511e-4
-0.255, 1.514e-4
-0.254, 1.525e-4
-0.253, 1.523e-4
-0.252, 1.526e-4
-0.251, 1.529e-4
-0.250, 1.535e-4
-0.249, 1.544e-4
-0.248, 1.540e-4
-0.247, 1.543e-4
-0.246, 1.553e-4
-0.245, 1.551e-4
-0.244, 1.560e-4
-0.243, 1.567e-4
-0.242, 1.568e-4
-0.241, 1.574e-4
-0.240, 1.572e-4
-0.239, 1.580e-4
-0.238, 1.583e-4
-0.237, 1.586e-4
-0.236, 1.593e-4
-0.235, 1.593e-4
-0.234, 1.601e-4
-0.233, 1.609e-4
-0.232, 1.608e-4
-0.231, 1.614e-4
-0.230, 1.628e-4
-0.229, 1.627e-4
-0.228, 1.634e-4
-0.227, 1.637e-4
-0.226, 1.643e-4
-0.225, 1.649e-4
-0.224, 1.650e-4
-0.223, 1.654e-4
-0.222, 1.659e-4
-0.221, 1.662e-4
-0.220, 1.671e-4
-0.219, 1.669e-4
-0.218, 1.679e-4
-0.217, 1.689e-4
-0.216, 1.685e-4
-0.215, 1.694e-4
-0.214, 1.698e-4
-0.213, 1.696e-4
-0.212, 1.706e-4
-0.211, 1.708e-4
-0.210, 1.710e-4
-0.209, 1.718e-4
-0.208, 1.718e-4
-0.207, 1.723e-4
-0.206, 1.729e-4
-0.205, 1.740e-4
-0.204, 1.746e-4
-0.203, 1.745e-4
-0.202, 1.749e-4
-0.201, 1.757e-4
-0.200, 1.756e-4
-0.199, 1.763e-4
-0.198, 1.769e-4
-0.197, 1.767e-4
-0.196, 1.777e-4
-0.195, 1.773e-4
-0.194, 1.779e-4
-0.193, 1.786e-4
-0.192, 1.790e-4
-0.191, 1.795e-4
-0.190, 1.797e-4
-0.189, 1.798e-4
-0.188, 1.804e-4
-0.187, 1.807e-4
-0.186, 1.812e-4
-0.185, 1.817e-4
-0.184, 1.812e-4
-0.183, 1.819e-4
-0.182, 1.823e-4
-0.181, 1.823e-4
-0.180, 1.829e-4
-0.179, 1.832e-4
-0.178, 1.832e-4
-0.177, 1.844e-4
-0.176, 1.841e-4
-0.175, 1.845e-4
-0.174, 1.846e-4
-0.173, 1.851e-4
-0.172, 1.855e-4
-0.171, 1.851e-4
-0.170, 1.852e-4
-0.169, 1.861e-4
-0.168, 1.856e-4
-0.167, 1.868e-4
-0.166, 1.874e-4
-0.165, 1.871e-4
-0.164, 1.876e-4
-0.163, 1.874e-4
-0.162, 1.876e-4
-0.161, 1.878e-4
-0.160, 1.878e-4
-0.159, 1.886e-4
-0.158, 1.881e-4
-0.157, 1.884e-4
-0.156, 1.888e-4
-0.155, 1.888e-4
-0.154, 1.895e-4
-0.153, 1.903e-4
-0.152, 1.892e-4
-0.151, 1.899e-4
-0.150, 1.900e-4
-0.149, 1.900e-4
-0.148, 1.908e-4
-0.147, 1.907e-4
-0.146, 1.908e-4
-0.145, 1.912e-4
-0.144, 1.912e-4
-0.143, 1.915e-4
-0.142, 1.919e-4
-0.141, 1.922e-4
-0.140, 1.925e-4
-0.139, 1.923e-4
-0.138, 1.925e-4
-0.137, 1.935e-4
-0.136, 1.929e-4
-0.135, 1.934e-4
-0.134, 1.939e-4
-0.133, 1.936e-4
-0.132, 1.942e-4
-0.131, 1.943e-4
-0.130, 1.942e-4
-0.129, 1.952e-4
-0.128, 1.956e-4
-0.127, 1.959e-4
-0.126, 1.961e-4
-0.125, 1.959e-4
-0.124, 1.966e-4
-0.123, 1.964e-4
-0.122, 1.968e-4
-0.121, 1.976e-4
-0.120, 1.970e-4
-0.119, 1.975e-4
-0.118, 1.978e-4
-0.117, 1.980e-4
-0.116, 1.985e-4
-0.115, 1.988e-4
-0.114, 1.986e-4
-0.113, 1.993e-4
-0.112, 1.990e-4
-0.111, 1.994e-4
-0.110, 1.998e-4
-0.109, 2.007e-4
-0.108, 2.001e-4
-0.107, 2.002e-4
-0.106, 2.006e-4
-0.105, 2.015e-4
-0.104, 2.008e-4
-0.103, 2.022e-4
-0.102, 2.029e-4
-0.101, 2.022e-4
-0.100, 2.029e-4
-0.099, 2.025e-4
-0.098, 2.027e-4
-0.097, 2.032e-4
-0.096, 2.036e-4
-0.095, 2.041e-4
-0.094, 2.042e-4
-0.093, 2.042e-4
-0.092, 2.049e-4
-0.091, 2.045e-4
-0.090, 2.054e-4
-0.089, 2.061e-4
-0.088, 2.058e-4
-0.087, 2.063e-4
-0.086, 2.067e-4
-0.085, 2.066e-4
-0.084, 2.071e-4
-0.083, 2.076e-4
-0.082, 2.079e-4
-0.081, 2.084e-4
-0.080, 2.081e-4
-0.079, 2.088e-4
-0.078, 2.093e-4
-0.077, 2.098e-4
-0.076, 2.105e-4
-0.075, 2.104e-4
-0.074, 2.109e-4
-0.073, 2.114e-4
-0.072, 2.111e-4
-0.071, 2.118e-4
-0.070, 2.120e-4
-0.069, 2.119e-4
-0.068, 2.129e-4
-0.067, 2.131e-4
-0.066, 2.136e-4
-0.065, 2.142e-4
-0.064, 2.150e-4
-0.063, 2.151e-4
-0.062, 2.154e-4
-0.061, 2.157e-4
-0.060, 2.166e-4
-0.059, 2.163e-4
-0.058, 2.170e-4
-0.057, 2.177e-4
-0.056, 2.175e-4
-0.055, 2.182e-4
-0.054, 2.187e-4
-0.053, 2.186e-4
-0.052, 2.194e-4
-0.051, 2.203e-4
-0.050, 2.206e-4
-0.049, 2.212e-4
-0.048, 2.210e-4
-0.047, 2.217e-4
-0.046, 2.218e-4
-0.045, 2.225e-4
-0.044, 2.231e-4
-0.043, 2.232e-4
-0.042, 2.236e-4
-0.041, 2.247e-4
-0.040, 2.244e-4
-0.039, 2.255e-4
-0.038, 2.263e-4
-0.037, 2.259e-4
-0.036, 2.269e-4
-0.035, 2.271e-4
-0.034, 2.275e-4
-0.033, 2.281e-4
-0.032, 2.283e-4
-0.031, 2.290e-4
-0.030, 2.293e-4
-0.029, 2.295e-4
-0.028, 2.304e-4
-0.027, 2.302e-4
-0.026, 2.311e-4
-0.025, 2.321e-4
-0.024, 2.317e-4
-0.023, 2.324e-4
-0.022, 2.327e-4
-0.021, 2.325e-4
-0.020, 2.333e-4
-0.019, 2.338e-4
-0.018, 2.342e-4
-0.017, 2.351e-4
-0.016, 2.352e-4
-0.015, 2.357e-4
-0.014, 2.361e-4
-0.013, 2.369e-4
-0.012, 2.377e-4
-0.011, 2.375e-4
-0.010, 2.383e-4
-0.009, 2.388e-4
-0.008, 2.386e-4
-0.007, 2.397e-4
-0.006, 2.403e-4
-0.005, 2.400e-4
-0.004, 2.407e-4
-0.003, 2.409e-4
-0.002, 2.413e-4
-0.001, 2.422e-4
0.000, 2.451e-4
0.001, 2.448e-4
0.002, 2.449e-4
0.003, 2.450e-4
0.004, 2.459e-4
0.005, 2.455e-4
0.006, 2.460e-4
0.007, 2.468e-4
0.008, 2.468e-4
0.009, 2.473e-4
0.010, 2.479e-4
0.011, 2.479e-4
0.012, 2.491e-4
0.013, 2.495e-4
0.014, 2.499e-4
0.015, 2.504e-4
0.016, 2.506e-4
0.017, 2.513e-4
0.018, 2.517e-4
0.019, 2.521e-4
0.020, 2.530e-4
0.021, 2.530e-4
0.022, 2.533e-4
0.023, 2.543e-4
0.024, 2.541e-4
0.025, 2.550e-4
0.026, 2.557e-4
0.027, 2.558e-4
0.028, 2.572e-4
0.029, 2.571e-4
0.030, 2.571e-4
0.031, 2.580e-4
0.032, 2.581e-4
0.033, 2.585e-4
0.034, 2.590e-4
0.035, 2.593e-4
0.036, 2.601e-4
0.037, 2.597e-4
0.038, 2.602e-4
0.039, 2.618e-4
0.040, 2.615e-4
0.041, 2.621e-4
0.042, 2.625e-4
0.043, 2.626e-4
0.044, 2.634e-4
0.045, 2.639e-4
0.046, 2.642e-4
0.047, 2.649e-4
0.048, 2.651e-4
0.049, 2.660e-4
0.050, 2.665e-4
0.051, 2.677e-4
0.052, 2.686e-4
0.053, 2.690e-4
0.054, 2.697e-4
0.055, 2.701e-4
0.056, 2.723e-4
0.057, 2.719e-4
0.058, 2.716e-4
0.059, 2.716e-4
0.060, 2.732e-4
0.061, 2.742e-4
0.062, 2.737e-4
0.063, 2.741e-4
0.064, 2.745e-4
0.065, 2.753e-4
0.066, 2.763e-4
0.067, 2.764e-4
0.068, 2.774e-4
0.069, 2.772e-4
0.070, 2.785e-4
0.071, 2.792e-4
0.072, 2.789e-4
0.073, 2.801e-4
0.074, 2.808e-4
0.075, 2.817e-4
0.076, 2.822e-4
0.077, 2.819e-4
0.078, 2.837e-4
0.079, 2.845e-4
0.080, 2.841e-4
0.081, 2.849e-4
0.082, 2.858e-4
0.083, 2.862e-4
0.084, 2.874e-4
0.085, 2.874e-4
0.086, 2.879e-4
0.087, 2.894e-4
0.088, 2.884e-4
0.089, 2.906e-4
0.090, 2.904e-4
0.091, 2.909e-4
0.092, 2.930e-4
0.093, 2.920e-4
0.094, 2.931e-4
0.095, 2.945e-4
0.096, 2.953e-4
0.097, 2.953e-4
0.098, 2.954e-4
0.099, 3.024e-4
0.100, 3.108e-4
0.101, 3.097e-4
0.102, 3.094e-4
0.103, 3.115e-4
0.104, 3.115e-4
0.105, 3.140e-4
0.106, 3.138e-4
0.107, 3.137e-4
0.108, 3.150e-4
0.109, 3.147e-4
0.110, 3.149e-4
0.111, 3.162e-4
0.112, 3.160e-4
0.113, 3.157e-4
0.114, 3.143e-4
0.115, 3.145e-4
0.116, 3.157e-4
0.117, 3.155e-4
0.118, 3.147e-4
0.119, 3.149e-4
0.120, 3.140e-4
0.121, 3.150e-4
0.122, 3.166e-4
0.123, 3.166e-4
0.124, 3.179e-4
0.125, 3.183e-4
0.126, 3.191e-4
0.127, 3.205e-4
0.128, 3.213e-4
0.129, 3.223e-4
0.130, 3.232e-4
0.131, 3.234e-4
0.132, 3.245e-4
0.133, 3.248e-4
0.134, 3.258e-4
0.135, 3.270e-4
0.136, 3.268e-4
0.137, 3.278e-4
0.138, 3.288e-4
0.139, 3.293e-4
0.140, 3.308e-4
0.141, 3.319e-4
0.142, 3.328e-4
0.143, 3.342e-4
0.144, 3.346e-4
0.145, 3.366e-4
0.146, 3.371e-4
0.147, 3.382e-4
0.148, 3.397e-4
0.149, 3.396e-4
0.150, 3.410e-4
0.151, 3.428e-4
0.152, 3.430e-4
0.153, 3.452e-4
0.154, 3.466e-4
0.155, 3.469e-4
0.156, 3.486e-4
0.157, 3.493e-4
0.158, 3.508e-4
0.159, 3.520e-4
0.160, 3.531e-4
0.161, 3.554e-4
0.162, 3.697e-4
0.163, 3.488e-4
0.164, 3.557e-4
0.165, 3.587e-4
0.166, 3.609e-4
0.167, 3.630e-4
0.168, 3.639e-4
0.169, 3.653e-4
0.170, 3.666e-4
0.171, 3.679e-4
0.172, 3.698e-4
0.173, 3.709e-4
0.174, 3.725e-4
0.175, 3.741e-4
0.176, 3.750e-4
0.177, 3.764e-4
0.178, 3.779e-4
0.179, 3.798e-4
0.180, 3.819e-4
0.181, 3.827e-4
0.182, 3.844e-4
0.183, 3.856e-4
0.184, 3.868e-4
0.185, 3.895e-4
0.186, 3.913e-4
0.187, 3.926e-4
0.188, 3.945e-4
0.189, 3.956e-4
0.190, 3.973e-4
0.191, 3.995e-4
0.192, 4.010e-4
0.193, 4.029e-4
0.194, 4.049e-4
0.195, 4.062e-4
0.196, 4.082e-4
0.197, 4.098e-4
0.198, 4.116e-4
0.199, 4.141e-4
0.200, 4.151e-4
0.201, 4.173e-4
0.202, 4.195e-4
0.203, 4.212e-4
0.204, 4.240e-4
0.205, 4.264e-4
0.206, 4.287e-4
0.207, 4.311e-4
0.208, 4.327e-4
0.209, 4.351e-4
0.210, 4.375e-4
0.211, 4.401e-4
0.212, 4.428e-4
0.213, 4.446e-4
0.214, 4.472e-4
0.215, 4.502e-4
0.216, 4.522e-4
0.217, 4.558e-4
0.218, 4.591e-4
0.219, 4.609e-4
0.220, 4.641e-4
0.221, 4.664e-4
0.222, 4.696e-4
0.223, 4.722e-4
0.224, 4.754e-4
0.225, 4.785e-4
0.226, 4.815e-4
0.227, 4.847e-4
0.228, 4.885e-4
0.229, 4.910e-4
0.230, 4.948e-4
0.231, 4.988e-4
0.232, 5.012e-4
0.233, 5.051e-4
0.234, 5.086e-4
0.235, 5.119e-4
0.236, 5.159e-4
0.237, 5.200e-4
0.238, 5.232e-4
0.239, 5.271e-4
0.240, 5.302e-4
0.241, 5.344e-4
0.242, 5.380e-4
0.243, 5.423e-4
0.244, 5.470e-4
0.245, 5.505e-4
0.246, 5.546e-4
0.247, 5.592e-4
0.248, 5.628e-4
0.249, 5.678e-4
0.250, 5.726e-4
0.251, 5.765e-4
0.252, 5.816e-4
0.253, 5.860e-4
0.254, 5.904e-4
0.255, 5.957e-4
0.256, 6.010e-4
0.257, 6.059e-4
0.258, 6.107e-4
0.259, 6.156e-4
0.260, 6.205e-4
0.261, 6.252e-4
0.262, 6.310e-4
0.263, 6.365e-4
0.264, 6.408e-4
0.265, 6.463e-4
0.266, 6.514e-4
0.267, 6.565e-4
0.268, 6.628e-4
0.269, 6.686e-4
0.270, 6.747e-4
0.271, 6.810e-4
0.272, 6.862e-4
0.273, 6.926e-4
0.274, 6.988e-4
0.275, 7.052e-4
0.276, 7.123e-4
0.277, 7.178e-4
0.278, 7.248e-4
0.279, 7.318e-4
0.280, 7.380e-4
0.281, 7.456e-4
0.282, 7.526e-4
0.283, 7.590e-4
0.284, 7.671e-4
0.285, 7.737e-4
0.286, 7.808e-4
0.287, 7.889e-4
0.288, 7.963e-4
0.289, 8.041e-4
0.290, 8.115e-4
0.291, 8.191e-4
0.292, 8.275e-4
0.293, 8.350e-4
0.294, 8.439e-4
0.295, 8.524e-4
0.296, 8.600e-4
0.297, 8.686e-4
0.298, 8.770e-4
0.299, 8.852e-4
0.300, 8.945e-4
0.301, 9.030e-4
0.302, 9.115e-4
0.303, 9.205e-4
0.304, 9.292e-4
0.305, 9.384e-4
0.306, 9.478e-4
0.307, 9.591e-4
0.308, 9.692e-4
0.309, 9.781e-4
0.310, 9.881e-4
0.311, 9.986e-4
0.312, 1.008e-3
0.313, 1.019e-3
0.314, 1.030e-3
0.315, 1.040e-3
0.316, 1.051e-3
0.317, 1.061e-3
0.318, 1.072e-3
0.319, 1.084e-3
0.320, 1.095e-3
0.321, 1.107e-3
0.322, 1.118e-3
0.323, 1.129e-3
0.324, 1.142e-3
0.325, 1.153e-3
0.326, 1.166e-3
0.327, 1.179e-3
0.328, 1.191e-3
0.329, 1.204e-3
0.330, 1.217e-3
0.331, 1.230e-3
0.332, 1.244e-3
0.333, 1.257e-3
0.334, 1.271e-3
0.335, 1.285e-3
0.336, 1.298e-3
0.337, 1.313e-3
0.338, 1.327e-3
0.339, 1.341e-3
0.340, 1.356e-3
0.341, 1.369e-3
0.342, 1.384e-3
0.343, 1.399e-3
0.344, 1.414e-3
0.345, 1.430e-3
0.346, 1.446e-3
0.347, 1.461e-3
0.348, 1.478e-3
0.349, 1.494e-3
0.350, 1.511e-3
0.351, 1.528e-3
0.352, 1.546e-3
0.353, 1.563e-3
0.354, 1.580e-3
0.355, 1.598e-3
0.356, 1.617e-3
0.357, 1.634e-3
0.358, 1.653e-3
0.359, 1.672e-3
0.360, 1.689e-3
0.361, 1.708e-3
0.362, 1.726e-3
0.363, 1.745e-3
0.364, 1.766e-3
0.365, 1.786e-3
0.366, 1.807e-3
0.367, 1.828e-3
0.368, 1.849e-3
0.369, 1.871e-3
0.370, 1.893e-3
0.371, 1.916e-3
0.372, 1.939e-3
0.373, 1.962e-3
0.374, 1.986e-3
0.375, 2.010e-3
0.376, 2.033e-3
0.377, 2.058e-3
0.378, 2.082e-3
0.379, 2.106e-3
0.380, 2.132e-3
0.381, 2.156e-3
0.382, 2.182e-3
0.383, 2.209e-3
0.384, 2.236e-3
0.385, 2.263e-3
0.386, 2.291e-3
0.387, 2.319e-3
0.388, 2.348e-3
0.389, 2.376e-3
0.390, 2.405e-3
0.391, 2.435e-3
0.392, 2.464e-3
0.393, 2.496e-3
0.394, 2.526e-3
0.395, 2.557e-3
0.396, 2.589e-3
0.397, 2.621e-3
0.398, 2.652e-3
0.399, 2.685e-3
0.400, 2.603e-3
0.399, 2.383e-3
0.398, 2.263e-3
0.397, 2.176e-3
0.396, 2.104e-3
0.395, 2.040e-3
0.394, 1.978e-3
0.393, 1.920e-3
0.392, 1.864e-3
0.391, 1.810e-3
0.390, 1.759e-3
0.389, 1.712e-3
0.388, 1.668e-3
0.387, 1.624e-3
0.386, 1.580e-3
0.385, 1.538e-3
0.384, 1.496e-3
0.383, 1.456e-3
0.382, 1.419e-3
0.381, 1.382e-3
0.380, 1.346e-3
0.379, 1.313e-3
0.378, 1.278e-3
0.377, 1.245e-3
0.376, 1.213e-3
0.375, 1.181e-3
0.374, 1.150e-3
0.373, 1.120e-3
0.372, 1.090e-3
0.371, 1.062e-3
0.370, 1.034e-3
0.369, 1.007e-3
0.368, 9.808e-4
0.367, 9.547e-4
0.366, 9.301e-4
0.365, 9.057e-4
0.364, 8.822e-4
0.363, 8.608e-4
0.362, 8.376e-4
0.361, 8.155e-4
0.360, 7.942e-4
0.359, 7.728e-4
0.358, 7.517e-4
0.357, 7.319e-4
0.356, 7.117e-4
0.355, 6.929e-4
0.354, 6.739e-4
0.353, 6.564e-4
0.352, 6.389e-4
0.351, 6.214e-4
0.350, 6.056e-4
0.349, 5.888e-4
0.348, 5.722e-4
0.347, 5.570e-4
0.346, 5.405e-4
0.345, 5.251e-4
0.344, 5.110e-4
0.343, 4.957e-4
0.342, 4.815e-4
0.341, 4.674e-4
0.340, 4.533e-4
0.339, 4.406e-4
0.338, 4.273e-4
0.337, 4.153e-4
0.336, 4.035e-4
0.335, 3.916e-4
0.334, 3.804e-4
0.333, 3.688e-4
0.332, 3.568e-4
0.331, 3.463e-4
0.330, 3.347e-4
0.329, 3.240e-4
0.328, 3.140e-4
0.327, 3.029e-4
0.326, 2.929e-4
0.325, 2.834e-4
0.324, 2.735e-4
0.323, 2.646e-4
0.322, 2.550e-4
0.321, 2.458e-4
0.320, 2.360e-4
0.319, 2.269e-4
0.318, 2.192e-4
0.317, 2.102e-4
0.316, 2.016e-4
0.315, 1.943e-4
0.314, 1.859e-4
0.313, 1.781e-4
0.312, 1.713e-4
0.311, 1.636e-4
0.310, 1.574e-4
0.309, 1.501e-4
0.308, 1.432e-4
0.307, 1.352e-4
0.306, 1.291e-4
0.305, 1.226e-4
0.304, 1.166e-4
0.303, 1.099e-4
0.302, 1.045e-4
0.301, 9.779e-5
0.300, 9.118e-5
0.299, 8.615e-5
0.298, 7.998e-5
0.297, 7.407e-5
0.296, 6.935e-5
0.295, 6.274e-5
0.294, 5.752e-5
0.293, 5.236e-5
0.292, 4.683e-5
0.291, 4.242e-5
0.290, 3.707e-5
0.289, 3.217e-5
0.288, 2.732e-5
0.287, 2.216e-5
0.286, 1.851e-5
0.285, 1.379e-5
0.284, 9.202e-6
0.283, 5.490e-6
0.282, 2.674e-7
0.281, -3.885e-6
0.280, -7.471e-6
0.279, -1.219e-5
0.278, -1.597e-5
0.277, -1.974e-5
0.276, -2.414e-5
0.275, -2.754e-5
0.274, -3.182e-5
0.273, -3.553e-5
0.272, -3.899e-5
0.271, -4.289e-5
0.270, -4.572e-5
0.269, -4.950e-5
0.268, -5.346e-5
0.267, -5.598e-5
0.266, -5.944e-5
0.265, -6.271e-5
0.264, -6.542e-5
0.263, -6.882e-5
0.262, -7.171e-5
0.261, -7.435e-5
0.260, -7.775e-5
0.259, -7.989e-5
0.258, -8.310e-5
0.257, -8.605e-5
0.256, -8.920e-5
0.255, -9.222e-5
0.254, -9.455e-5
0.253, -9.700e-5
0.252, -9.990e-5
0.251, -1.016e-4
0.250, -1.048e-4
0.249, -1.074e-4
0.248, -1.093e-4
0.247, -1.122e-4
0.246, -1.141e-4
0.245, -1.164e-4
0.244, -1.190e-4
0.243, -1.209e-4
0.242, -1.234e-4
0.241, -1.254e-4
0.240, -1.271e-4
0.239, -1.297e-4
0.238, -1.313e-4
0.237, -1.340e-4
0.236, -1.362e-4
0.235, -1.371e-4
0.234, -1.396e-4
0.233, -1.415e-4
0.232, -1.432e-4
0.231, -1.453e-4
0.230, -1.462e-4
0.229, -1.485e-4
0.228, -1.504e-4
0.227, -1.519e-4
0.226, -1.536e-4
0.225, -1.555e-4
0.224, -1.572e-4
0.223, -1.594e-4
0.222, -1.602e-4
0.221, -1.618e-4
0.220, -1.637e-4
0.219, -1.644e-4
0.218, -1.667e-4
0.217, -1.684e-4
0.216, -1.692e-4
0.215, -1.714e-4
0.214, -1.724e-4
0.213, -1.736e-4
0.212, -1.752e-4
0.211, -1.763e-4
0.210, -1.779e-4
0.209, -1.788e-4
0.208, -1.799e-4
0.207, -1.818e-4
0.206, -1.825e-4
0.205, -1.848e-4
0.204, -1.867e-4
0.203, -1.872e-4
0.202, -1.886e-4
0.201, -1.897e-4
0.200, -1.904e-4
0.199, -1.919e-4
0.198, -1.929e-4
0.197, -1.933e-4
0.196, -1.950e-4
0.195, -1.958e-4
0.194, -1.972e-4
0.193, -1.984e-4
0.192, -1.996e-4
0.191, -2.009e-4
0.190, -2.013e-4
0.189, -2.025e-4
0.188, -2.040e-4
0.187, -2.042e-4
0.186, -2.057e-4
0.185, -2.067e-4
0.184, -2.072e-4
0.183, -2.085e-4
0.182, -2.089e-4
0.181, -2.099e-4
0.180, -2.113e-4
0.179, -2.119e-4
0.178, -2.133e-4
0.177, -2.142e-4
0.176, -2.147e-4
